"REF_DATE","GEO","DGUID","Trade","Basis","Seasonal adjustment","Principal trading partners","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2003-04","Canada","2021A000011124","Trade Balance","Balance of payments","Seasonally adjusted","China","Dollars","81","millions","6","v1001838825","1.3.2.2.11","-1133.1","","","","1"
"2003-07","Canada","2021A000011124","Trade Balance","Balance of payments","Seasonally adjusted","China","Dollars","81","millions","6","v1001838825","1.3.2.2.11","-908.2","","","","1"
"2003-10","Canada","2021A000011124","Trade Balance","Balance of payments","Seasonally adjusted","China","Dollars","81","millions","6","v1001838825","1.3.2.2.11","-889.8","","","","1"
"2004-01","Canada","2021A000011124","Trade Balance","Balance of payments","Seasonally adjusted","China","Dollars","81","millions","6","v1001838825","1.3.2.2.11","-789.9","","","","1"
"2004-04","Canada","2021A000011124","Trade Balance","Balance of payments","Seasonally adjusted","China","Dollars","81","millions","6","v1001838825","1.3.2.2.11","-1140.4","","","","1"
"2004-07","Canada","2021A000011124","Trade Balance","Balance of payments","Seasonally adjusted","China","Dollars","81","millions","6","v1001838825","1.3.2.2.11","-1563.4","","","","1"
"2004-10","Canada","2021A000011124","Trade Balance","Balance of payments","Seasonally adjusted","China","Dollars","81","millions","6","v1001838825","1.3.2.2.11","-1740.1","","","","1"
"2005-01","Canada","2021A000011124","Trade Balance","Balance of payments","Seasonally adjusted","China","Dollars","81","millions","6","v1001838825","1.3.2.2.11","-1772.7","","","","1"
"2005-04","Canada","2021A000011124","Trade Balance","Balance of payments","Seasonally adjusted","China","Dollars","81","millions","6","v1001838825","1.3.2.2.11","-2264.6","","","","1"
"2005-07","Canada","2021A000011124","Trade Balance","Balance of payments","Seasonally adjusted","China","Dollars","81","millions","6","v1001838825","1.3.2.2.11","-2385.4","","","","1"
"2005-10","Canada","2021A000011124","Trade Balance","Balance of payments","Seasonally adjusted","China","Dollars","81","millions","6","v1001838825","1.3.2.2.11","-2628.7","","","","1"
"2006-01","Canada","2021A000011124","Trade Balance","Balance of payments","Seasonally adjusted","China","Dollars","81","millions","6","v1001838825","1.3.2.2.11","-2901.9","","","","1"
"2006-04","Canada","2021A000011124","Trade Balance","Balance of payments","Seasonally adjusted","China","Dollars","81","millions","6","v1001838825","1.3.2.2.11","-3323.0","","","","1"
"2006-07","Canada","2021A000011124","Trade Balance","Balance of payments","Seasonally adjusted","China","Dollars","81","millions","6","v1001838825","1.3.2.2.11","-3149.0","","","","1"
"2006-10","Canada","2021A000011124","Trade Balance","Balance of payments","Seasonally adjusted","China","Dollars","81","millions","6","v1001838825","1.3.2.2.11","-2824.5","","","","1"
"2007-01","Canada","2021A000011124","Trade Balance","Balance of payments","Seasonally adjusted","China","Dollars","81","millions","6","v1001838825","1.3.2.2.11","-3679.5","","","","1"
"2007-04","Canada","2021A000011124","Trade Balance","Balance of payments","Seasonally adjusted","China","Dollars","81","millions","6","v1001838825","1.3.2.2.11","-3305.5","","","","1"
"2007-07","Canada","2021A000011124","Trade Balance","Balance of payments","Seasonally adjusted","China","Dollars","81","millions","6","v1001838825","1.3.2.2.11","-3191.9","","","","1"
"2007-10","Canada","2021A000011124","Trade Balance","Balance of payments","Seasonally adjusted","China","Dollars","81","millions","6","v1001838825","1.3.2.2.11","-3090.9","","","","1"
"2008-01","Canada","2021A000011124","Trade Balance","Balance of payments","Seasonally adjusted","China","Dollars","81","millions","6","v1001838825","1.3.2.2.11","-3237.0","","","","1"
"2008-04","Canada","2021A000011124","Trade Balance","Balance of payments","Seasonally adjusted","China","Dollars","81","millions","6","v1001838825","1.3.2.2.11","-3027.4","","","","1"
"2008-07","Canada","2021A000011124","Trade Balance","Balance of payments","Seasonally adjusted","China","Dollars","81","millions","6","v1001838825","1.3.2.2.11","-3877.7","","","","1"
"2008-10","Canada","2021A000011124","Trade Balance","Balance of payments","Seasonally adjusted","China","Dollars","81","millions","6","v1001838825","1.3.2.2.11","-4747.5","","","","1"
