"REF_DATE","GEO","DGUID","Type of currency","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2023-02-23","Canada","2021A000011124","Brazilian real, daily average","Dollars","81","units","0","v111666225","1.2","0.2639","","","","4"
"2023-02-23","Canada","2021A000011124","Chinese renminbi, daily average","Dollars","81","units","0","v111666226","1.3","0.1962","","","","4"
"2023-02-23","Canada","2021A000011124","European euro, daily average","Dollars","81","units","0","v111666227","1.4","1.4357","","","","4"
"2023-02-23","Canada","2021A000011124","Hong Kong dollar, daily average","Dollars","81","units","0","v111666228","1.5","0.172673","","","","6"
"2023-02-23","Canada","2021A000011124","Indian rupee, daily average","Dollars","81","units","0","v111666229","1.6","0.01640","","","","5"
"2023-02-23","Canada","2021A000011124","Indonesian rupiah, daily average","Dollars","81","units","0","v111666230","1.7","0.000089","","","","6"
"2023-02-23","Canada","2021A000011124","Japanese yen, daily average","Dollars","81","units","0","v111666231","1.8","0.01005","","","","5"
"2023-02-23","Canada","2021A000011124","Mexican peso, daily average","Dollars","81","units","0","v111666233","1.10","0.07371","","","","5"
"2023-02-23","Canada","2021A000011124","New Zealand dollar, daily average","Dollars","81","units","0","v111666234","1.11","0.8429","","","","4"
"2023-02-23","Canada","2021A000011124","Norwegian krone, daily average","Dollars","81","units","0","v111666235","1.12","0.1313","","","","4"
"2023-02-23","Canada","2021A000011124","Peruvian new sol, daily average","Dollars","81","units","0","v111666236","1.13","0.3563","","","","4"
"2023-02-23","Canada","2021A000011124","Russian ruble, daily average","Dollars","81","units","0","v111666237","1.14","0.01790","","","t","5"
"2023-02-23","Canada","2021A000011124","Saudi riyal, daily average","Dollars","81","units","0","v111666238","1.15","0.3611","","","t","4"
"2023-02-23","Canada","2021A000011124","Singapore dollar, daily average","Dollars","81","units","0","v111666239","1.16","1.0088","","","","4"
"2023-02-23","Canada","2021A000011124","South African rand, daily average","Dollars","81","units","0","v111666240","1.17","0.07425","","","","5"
"2023-02-23","Canada","2021A000011124","South Korean won, daily average","Dollars","81","units","0","v111666241","1.18","0.001044","","","","6"
"2023-02-23","Canada","2021A000011124","Swedish krona, daily average","Dollars","81","units","0","v111666242","1.19","0.1299","","","","4"
"2023-02-23","Canada","2021A000011124","Swiss franc, daily average","Dollars","81","units","0","v111666243","1.20","1.4513","","","","4"
"2023-02-23","Canada","2021A000011124","Taiwanese dollar, daily average","Dollars","81","units","0","v111666244","1.21","0.04459","","","","5"
"2023-02-23","Canada","2021A000011124","Turkish lira, daily average","Dollars","81","units","0","v111666246","1.23","0.0718","","","","4"
"2023-02-23","Canada","2021A000011124","U.K. pound sterling, daily average","Dollars","81","units","0","v111666247","1.24","1.6290","","","","4"
"2023-02-23","Canada","2021A000011124","U.S. dollar, daily average","Dollars","81","units","0","v111666248","1.25","1.3549","","","","4"
"2023-02-23","Canada","2021A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI)","Index, 1992=100","173","units","0","v111666250","1.27","","..","","t","8"
"2023-02-24","Canada","2021A000011124","Australian dollar, daily average","Dollars","81","units","0","v111666224","1.1","0.9168","","","","4"
"2023-02-24","Canada","2021A000011124","Brazilian real, daily average","Dollars","81","units","0","v111666225","1.2","0.2624","","","","4"
"2023-02-24","Canada","2021A000011124","Chinese renminbi, daily average","Dollars","81","units","0","v111666226","1.3","0.1959","","","","4"
"2023-02-24","Canada","2021A000011124","European euro, daily average","Dollars","81","units","0","v111666227","1.4","1.4372","","","","4"
"2023-02-24","Canada","2021A000011124","Hong Kong dollar, daily average","Dollars","81","units","0","v111666228","1.5","0.173548","","","","6"
"2023-02-24","Canada","2021A000011124","Indian rupee, daily average","Dollars","81","units","0","v111666229","1.6","0.01643","","","","5"
"2023-02-24","Canada","2021A000011124","Indonesian rupiah, daily average","Dollars","81","units","0","v111666230","1.7","0.000089","","","","6"
"2023-02-24","Canada","2021A000011124","Japanese yen, daily average","Dollars","81","units","0","v111666231","1.8","0.00999","","","","5"
"2023-02-24","Canada","2021A000011124","Mexican peso, daily average","Dollars","81","units","0","v111666233","1.10","0.07393","","","","5"
"2023-02-24","Canada","2021A000011124","New Zealand dollar, daily average","Dollars","81","units","0","v111666234","1.11","0.8398","","","","4"
"2023-02-24","Canada","2021A000011124","Norwegian krone, daily average","Dollars","81","units","0","v111666235","1.12","0.1311","","","","4"
"2023-02-24","Canada","2021A000011124","Peruvian new sol, daily average","Dollars","81","units","0","v111666236","1.13","0.3568","","","","4"
"2023-02-24","Canada","2021A000011124","Russian ruble, daily average","Dollars","81","units","0","v111666237","1.14","0.01791","","","t","5"
"2023-02-24","Canada","2021A000011124","Saudi riyal, daily average","Dollars","81","units","0","v111666238","1.15","0.3632","","","t","4"
"2023-02-24","Canada","2021A000011124","Singapore dollar, daily average","Dollars","81","units","0","v111666239","1.16","1.0096","","","","4"
"2023-02-24","Canada","2021A000011124","South African rand, daily average","Dollars","81","units","0","v111666240","1.17","0.07392","","","","5"
"2023-02-24","Canada","2021A000011124","South Korean won, daily average","Dollars","81","units","0","v111666241","1.18","0.001035","","","","6"
"2023-02-24","Canada","2021A000011124","Swedish krona, daily average","Dollars","81","units","0","v111666242","1.19","0.1300","","","","4"
"2023-02-24","Canada","2021A000011124","Swiss franc, daily average","Dollars","81","units","0","v111666243","1.20","1.4501","","","","4"
"2023-02-24","Canada","2021A000011124","Taiwanese dollar, daily average","Dollars","81","units","0","v111666244","1.21","0.04446","","","","5"
"2023-02-24","Canada","2021A000011124","Turkish lira, daily average","Dollars","81","units","0","v111666246","1.23","0.0721","","","","4"
"2023-02-24","Canada","2021A000011124","U.K. pound sterling, daily average","Dollars","81","units","0","v111666247","1.24","1.6279","","","","4"
"2023-02-24","Canada","2021A000011124","U.S. dollar, daily average","Dollars","81","units","0","v111666248","1.25","1.3622","","","","4"
"2023-02-24","Canada","2021A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI)","Index, 1992=100","173","units","0","v111666250","1.27","","..","","t","8"
"2023-02-25","Canada","2021A000011124","Australian dollar, daily average","Dollars","81","units","0","v111666224","1.1","","..","","","4"
"2023-02-25","Canada","2021A000011124","Brazilian real, daily average","Dollars","81","units","0","v111666225","1.2","","..","","","4"
"2023-02-25","Canada","2021A000011124","Chinese renminbi, daily average","Dollars","81","units","0","v111666226","1.3","","..","","","4"
"2023-02-25","Canada","2021A000011124","European euro, daily average","Dollars","81","units","0","v111666227","1.4","","..","","","4"
"2023-02-25","Canada","2021A000011124","Hong Kong dollar, daily average","Dollars","81","units","0","v111666228","1.5","","..","","","6"
"2023-02-25","Canada","2021A000011124","Indian rupee, daily average","Dollars","81","units","0","v111666229","1.6","","..","","","5"
"2023-02-25","Canada","2021A000011124","Indonesian rupiah, daily average","Dollars","81","units","0","v111666230","1.7","","..","","","6"
"2023-02-25","Canada","2021A000011124","Japanese yen, daily average","Dollars","81","units","0","v111666231","1.8","","..","","","5"
"2023-02-25","Canada","2021A000011124","Mexican peso, daily average","Dollars","81","units","0","v111666233","1.10","","..","","","5"
"2023-02-25","Canada","2021A000011124","New Zealand dollar, daily average","Dollars","81","units","0","v111666234","1.11","","..","","","4"
"2023-02-25","Canada","2021A000011124","Norwegian krone, daily average","Dollars","81","units","0","v111666235","1.12","","..","","","4"
"2023-02-25","Canada","2021A000011124","Peruvian new sol, daily average","Dollars","81","units","0","v111666236","1.13","","..","","","4"
"2023-02-25","Canada","2021A000011124","Russian ruble, daily average","Dollars","81","units","0","v111666237","1.14","","..","","t","5"
"2023-02-25","Canada","2021A000011124","Saudi riyal, daily average","Dollars","81","units","0","v111666238","1.15","","..","","t","4"
"2023-02-25","Canada","2021A000011124","Singapore dollar, daily average","Dollars","81","units","0","v111666239","1.16","","..","","","4"
"2023-02-25","Canada","2021A000011124","South African rand, daily average","Dollars","81","units","0","v111666240","1.17","","..","","","5"
"2023-02-25","Canada","2021A000011124","South Korean won, daily average","Dollars","81","units","0","v111666241","1.18","","..","","","6"
"2023-02-25","Canada","2021A000011124","Swedish krona, daily average","Dollars","81","units","0","v111666242","1.19","","..","","","4"
"2023-02-25","Canada","2021A000011124","Swiss franc, daily average","Dollars","81","units","0","v111666243","1.20","","..","","","4"
"2023-02-25","Canada","2021A000011124","Taiwanese dollar, daily average","Dollars","81","units","0","v111666244","1.21","","..","","","5"
"2023-02-25","Canada","2021A000011124","Turkish lira, daily average","Dollars","81","units","0","v111666246","1.23","","..","","","4"
"2023-02-25","Canada","2021A000011124","U.K. pound sterling, daily average","Dollars","81","units","0","v111666247","1.24","","..","","","4"
"2023-02-25","Canada","2021A000011124","U.S. dollar, daily average","Dollars","81","units","0","v111666248","1.25","","..","","","4"
"2023-02-25","Canada","2021A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI)","Index, 1992=100","173","units","0","v111666250","1.27","","..","","t","8"
"2023-02-26","Canada","2021A000011124","Australian dollar, daily average","Dollars","81","units","0","v111666224","1.1","","..","","","4"
"2023-02-26","Canada","2021A000011124","Brazilian real, daily average","Dollars","81","units","0","v111666225","1.2","","..","","","4"
"2023-02-26","Canada","2021A000011124","Chinese renminbi, daily average","Dollars","81","units","0","v111666226","1.3","","..","","","4"
"2023-02-26","Canada","2021A000011124","European euro, daily average","Dollars","81","units","0","v111666227","1.4","","..","","","4"
"2023-02-26","Canada","2021A000011124","Hong Kong dollar, daily average","Dollars","81","units","0","v111666228","1.5","","..","","","6"
"2023-02-26","Canada","2021A000011124","Indian rupee, daily average","Dollars","81","units","0","v111666229","1.6","","..","","","5"
"2023-02-26","Canada","2021A000011124","Indonesian rupiah, daily average","Dollars","81","units","0","v111666230","1.7","","..","","","6"
"2023-02-26","Canada","2021A000011124","Japanese yen, daily average","Dollars","81","units","0","v111666231","1.8","","..","","","5"
"2023-02-26","Canada","2021A000011124","Mexican peso, daily average","Dollars","81","units","0","v111666233","1.10","","..","","","5"
"2023-02-26","Canada","2021A000011124","New Zealand dollar, daily average","Dollars","81","units","0","v111666234","1.11","","..","","","4"
"2023-02-26","Canada","2021A000011124","Norwegian krone, daily average","Dollars","81","units","0","v111666235","1.12","","..","","","4"
"2023-02-26","Canada","2021A000011124","Peruvian new sol, daily average","Dollars","81","units","0","v111666236","1.13","","..","","","4"
"2023-02-26","Canada","2021A000011124","Russian ruble, daily average","Dollars","81","units","0","v111666237","1.14","","..","","t","5"
"2023-02-26","Canada","2021A000011124","Saudi riyal, daily average","Dollars","81","units","0","v111666238","1.15","","..","","t","4"
"2023-02-26","Canada","2021A000011124","Singapore dollar, daily average","Dollars","81","units","0","v111666239","1.16","","..","","","4"
"2023-02-26","Canada","2021A000011124","South African rand, daily average","Dollars","81","units","0","v111666240","1.17","","..","","","5"
"2023-02-26","Canada","2021A000011124","South Korean won, daily average","Dollars","81","units","0","v111666241","1.18","","..","","","6"
"2023-02-26","Canada","2021A000011124","Swedish krona, daily average","Dollars","81","units","0","v111666242","1.19","","..","","","4"
"2023-02-26","Canada","2021A000011124","Swiss franc, daily average","Dollars","81","units","0","v111666243","1.20","","..","","","4"
"2023-02-26","Canada","2021A000011124","Taiwanese dollar, daily average","Dollars","81","units","0","v111666244","1.21","","..","","","5"
"2023-02-26","Canada","2021A000011124","Turkish lira, daily average","Dollars","81","units","0","v111666246","1.23","","..","","","4"
"2023-02-26","Canada","2021A000011124","U.K. pound sterling, daily average","Dollars","81","units","0","v111666247","1.24","","..","","","4"
"2023-02-26","Canada","2021A000011124","U.S. dollar, daily average","Dollars","81","units","0","v111666248","1.25","","..","","","4"
"2023-02-26","Canada","2021A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI)","Index, 1992=100","173","units","0","v111666250","1.27","","..","","t","8"
"2023-02-27","Canada","2021A000011124","Australian dollar, daily average","Dollars","81","units","0","v111666224","1.1","0.9135","","","","4"
